o,d,km,tau_min,tau_max,tau_bar,ratio,profiles
30,32,1.770274043083191,5.741666793823242,9.466666221618652,7.75,1.6487661600112915,35
25,32,2.4140100479125977,8.383333206176758,13.783333778381348,10.883333206176758,1.6441352367401123,30
17,41,3.218679904937744,6.433333396911621,10.558333396911621,8.300000190734863,1.6411917209625244,35
29,31,2.236982583999634,4.6583333015441895,7.641666412353516,5.866666793823242,1.6404292583465576,29
1,40,2.8968119621276855,8.041666984558105,13.191666603088379,10.716666221618652,1.6404144763946533,35
3,36,2.269169330596924,5.9166669845581055,9.683333396911621,8.183333396911621,1.6366196870803833,38
22,14,6.324706077575684,18.383333206176758,30.016666412353516,24.883333206176758,1.6328195333480835,24
27,15,2.4140100479125977,6.116666793823242,9.983333587646484,8.649999618530273,1.6321525573730469,38
15,39,2.4944770336151123,6.266666412353516,10.225000381469727,7.916666507720947,1.6316490173339844,31
22,27,3.218679904937744,8.566667556762695,13.966667175292969,10.383333206176758,1.630350112915039,26
26,19,3.089932918548584,6.883333206176758,11.216666221618652,8.800000190734863,1.629539966583252,31
8,37,5.680970191955566,9.75,15.850000381469727,12.133333206176758,1.625641107559204,25
27,41,2.4140100479125977,5.324999809265137,8.649999618530273,7.300000190734863,1.6244131326675415,38
25,11,2.8968119621276855,8.75,14.133333206176758,12.416666984558105,1.615238070487976,35
21,14,2.639317512512207,6.0333333015441895,9.733333587646484,8.766666412353516,1.6132596731185913,44
35,42,1.4805928468704224,3.3583333492279053,5.416666507720947,4.366666793823242,1.612903118133545,32
7,36,3.3796141147613525,9.883333206176758,15.866666793823242,12.733333587646484,1.6053962707519531,26
6,36,2.816344976425171,8.283333778381348,13.266666412353516,10.966666221618652,1.6016095876693726,29
13,33,2.4944770336151123,6.449999809265137,10.316666603088379,7.933333396911621,1.5994832515716553,40
25,14,3.765855550765991,6.75,10.791666984558105,9.649999618530273,1.59876549243927,36
32,38,1.2552851438522339,4.583333492279053,7.316666603088379,5.916666507720947,1.5963635444641113,26
7,31,2.156515598297119,6.425000190734863,10.25,8.550000190734863,1.5953307151794434,33
31,27,2.301356315612793,5.449999809265137,8.666666984558105,6.983333110809326,1.5902141332626343,28
28,16,5.632689952850342,9.866666793823242,15.683333396911621,13.75,1.5895270109176636,34
21,33,3.8624160289764404,9.658332824707031,15.300000190734863,11.649999618530273,1.5841243267059326,25
17,9,7.242030143737793,20.125,31.850000381469727,23.45833396911621,1.582608699798584,28
3,41,5.4717559814453125,12.216666221618652,19.316667556762695,14.233333587646484,1.5811734199523926,31
24,38,2.397916555404663,7.916666507720947,12.5,9.925000190734863,1.5789474248886108,30
38,40,1.4484059810638428,4.766666412353516,7.516666889190674,6.050000190734863,1.5769232511520386,24
32,28,2.7358779907226562,8.100000381469727,12.75,9.983333587646484,1.5740740299224854,35
36,34,2.9933724403381348,6.933333396911621,10.899999618530273,8.324999809265137,1.5721153020858765,27
28,10,4.506152153015137,11.800000190734863,18.483333587646484,15.649999618530273,1.566384196281433,28
8,34,4.570525646209717,10.725000381469727,16.78333282470703,13.366666793823242,1.5648794174194336,32
30,25,2.092142105102539,6.566666603088379,10.266666412353516,8.316666603088379,1.5634517669677734,33
27,23,4.345218181610107,10.408333778381348,16.21666717529297,12.216666221618652,1.5580464601516724,25
14,24,3.701482057571411,9.716667175292969,15.133333206176758,12.583333015441895,1.5574612617492676,41
8,36,3.057745933532715,8.958333015441895,13.949999809265137,10.883333206176758,1.5572093725204468,32
16,40,1.1265380382537842,3.2249999046325684,5.016666889190674,4.349999904632568,1.5555557012557983,43
10,38,3.1060261726379395,11.425000190734863,17.766666412353516,14.066666603088379,1.5550692081451416,32
20,11,7.917953014373779,15.700000762939453,24.34166717529297,19.233333587646484,1.550424575805664,27
3,39,3.057745933532715,7.9666666984558105,12.333333015441895,9.616666793823242,1.5481171607971191,30
39,17,1.2874720096588135,3.6500000953674316,5.633333206176758,4.349999904632568,1.5433789491653442,29
37,11,2.574944019317627,8.233333587646484,12.683333396911621,10.683333396911621,1.5404857397079468,26
28,32,2.6232242584228516,8.983333587646484,13.833333015441895,11.266666412353516,1.539888620376587,30
39,15,2.4140100479125977,6.4666666984558105,9.916666984558105,8.283333778381348,1.5335052013397217,27
18,34,3.4439876079559326,8.174999237060547,12.516666412353516,10.316666603088379,1.5310908555984497,31
28,11,3.540548086166382,11.491666793823242,17.541667938232422,14.300000190734863,1.5264685153961182,32
25,30,2.2530760765075684,6.633333206176758,10.108333587646484,8.0,1.5238693952560425,35
25,9,5.584409713745117,13.391666412353516,20.233333587646484,16.91666603088379,1.5108898878097534,29
24,14,3.701482057571411,8.433333396911621,12.733333587646484,11.100000381469727,1.5098814964294434,38
14,25,3.8624160289764404,8.208333969116211,12.149999618530273,10.399999618530273,1.4802029132843018,42
36,31,0.9656040072441101,3.7833333015441895,5.566666603088379,4.699999809265137,1.4713656902313232,28
22,36,2.574944019317627,7.5333333015441895,11.083333969116211,9.149999618530273,1.4712389707565308,24
14,30,5.632689952850342,13.074999809265137,19.233333587646484,15.416666984558105,1.4710006713867188,39
41,34,1.2070050239562988,3.5999999046325684,5.2916669845581055,4.5333333015441895,1.469907522201538,28
25,13,2.784158229827881,6.4083333015441895,9.391666412353516,8.399999618530273,1.465539574623108,36
28,13,3.8624160289764404,9.716666221618652,14.233333587646484,11.716666221618652,1.4648371934890747,34
11,14,3.0738394260406494,9.433333396911621,13.816666603088379,11.783333778381348,1.464664340019226,42
29,36,2.1404221057891846,6.266666889190674,9.175000190734863,7.183333396911621,1.4640957117080688,27
29,43,2.8968119621276855,7.816666603088379,11.425000190734863,9.266666412353516,1.4616204500198364,29
36,17,1.0621644258499146,3.0833332538604736,4.5,3.9666666984558105,1.4594595432281494,33
30,13,4.184284210205078,11.449999809265137,16.66666603088379,13.766666412353516,1.455604076385498,33
27,31,2.2852628231048584,6.724999904632568,9.633333206176758,7.866666793823242,1.43246591091156,27
25,16,5.632689952850342,11.916666030883789,17.0,14.766666412353516,1.4265735149383545,30
11,33,4.345218181610107,12.666666984558105,17.983333587646484,14.866666793823242,1.4197368621826172,27
30,14,5.632689952850342,13.416666984558105,18.983333587646484,15.75,1.4149068593978882,33
31,29,2.574944019317627,6.275000095367432,8.816666603088379,7.133333206176758,1.4050464630126953,27
28,14,4.828020095825195,10.683333396911621,14.975000381469727,13.100000381469727,1.4017161130905151,34
36,29,2.2530760765075684,5.7166666984558105,8.0,6.7833333015441895,1.3994169235229492,29
36,27,1.577153205871582,4.199999809265137,5.666666507720947,5.066666603088379,1.3492063283920288,36
