o,d,h,mean_min,n,mean_km
14010,17007,17,14.557777777777778,30.0,2.98049768
14010,17007,18,12.739247311827956,31.0,2.681887238709677
14010,17007,19,11.637152777777779,48.0,2.7191140416666673
14010,17008,11,10.984074074074073,45.0,2.5892492444444444
14010,17008,12,11.674545454545452,55.0,2.513203865454545
14010,17008,13,11.509090909090911,66.0,2.519592457575758
14010,17008,14,12.532440476190478,56.0,2.539595996428571
14010,17008,15,11.384375,64.0,2.474108790625
14010,17008,16,11.267171717171717,66.0,2.49057556969697
14010,17008,17,10.783830845771144,67.0,2.4634912
14010,17008,18,11.054674796747967,82.0,2.456402370731707
14010,17008,19,10.619384057971015,92.0,2.5000747043478255
14010,17008,20,8.993229166666666,64.0,2.5266638
14010,17008,21,8.5015625,32.0,2.52716671875
14010,17009,11,9.576666666666668,35.0,2.2443395828571426
14010,17009,12,10.949652777777777,48.0,2.5021884208333334
14010,17009,13,11.555303030303028,44.0,2.4739944909090905
14010,17009,14,10.698936170212766,47.0,2.47701394893617
14010,17009,15,11.19736842105263,38.0,2.541910178947368
14010,17009,16,10.135042735042733,39.0,2.4276274923076926
14010,17009,17,9.417187499999999,64.0,2.3853436312499996
14010,17009,18,9.90047619047619,70.0,2.409871697142857
14010,17009,19,8.882558139534883,86.0,2.385378718604651
14010,17009,20,7.493396226415095,53.0,2.356316679245283
14010,17009,21,7.817647058823528,51.0,2.5515927921568626
14010,17010,10,10.520952380952382,35.0,2.760248005714286
14010,17010,11,10.319444444444446,30.0,2.6312709
14010,17010,12,11.443939393939395,33.0,2.6407806363636364
14010,17010,13,12.742592592592592,36.0,2.7050323166666668
14010,17010,14,10.348373983739837,41.0,2.551392682926829
14010,17010,15,11.179166666666667,36.0,2.566450261111111
14010,17012,9,9.023333333333333,30.0,2.1999677799999997
14010,17012,10,9.940384615384616,78.0,2.2706136794871794
14010,17012,11,8.65843137254902,85.0,2.193435752941176
14010,17012,12,8.701553672316384,118.0,2.1724726152542373
14010,17012,13,8.24962121212121,88.0,2.133472777272727
14010,17012,14,9.796354166666667,96.0,2.1905464354166666
14010,17012,15,8.36685606060606,88.0,2.133289897727273
14010,17012,16,7.604022988505748,58.0,2.1251612172413794
14010,17012,17,7.498648648648649,37.0,2.1352027189189196
14010,17012,18,6.97442528735632,58.0,2.0865925517241375
14010,17012,19,5.294623655913978,31.0,1.9488588258064519
14010,17013,7,4.292708333333334,32.0,1.8834307187499997
14010,17013,8,6.737499999999999,52.0,2.2075811961538463
14010,17013,9,8.473584905660378,53.0,2.176860086792453
14010,17013,10,9.17545045045045,74.0,2.1536883810810807
14010,17013,11,8.638734567901235,108.0,2.1246268259259256
14010,17013,12,8.348571428571429,140.0,2.1399623885714285
14010,17013,13,7.670495495495496,148.0,2.0861613445945943
14010,17013,14,8.450318471337578,157.0,2.1285315350318466
14010,17013,15,8.1955,200.0,2.1657693049999995
14010,17013,16,7.046969696969697,132.0,2.1663910954545456
14010,17013,17,6.8170370370370375,135.0,2.155919548148148
14010,17013,18,6.9317626527050615,191.0,2.166963671204188
14010,17013,19,6.189659367396594,137.0,2.2307566861313872
14010,17013,20,5.700343642611683,97.0,2.228189298969072
14010,17013,21,5.602836879432625,94.0,2.2433172361702125
14010,17013,22,5.325198412698412,84.0,2.2197396714285715
14010,17013,23,5.634967320261437,51.0,2.2647516039215687
14010,17014,11,10.029824561403508,38.0,2.641858663157895
14010,17014,12,10.841447368421052,76.0,2.7235961947368414
14010,17014,13,9.501470588235295,68.0,2.649494308823529
14010,17014,14,11.058854166666668,64.0,2.6252358749999996
14010,17014,15,10.063759689922483,86.0,2.657282325581395
14010,17014,16,9.176822916666666,64.0,2.681562775
14010,17014,17,8.901016260162601,82.0,2.6962332829268294
14010,17014,18,8.950406504065041,123.0,2.7612610861788616
14010,17014,19,7.855963302752294,109.0,2.666632086238532
14010,17014,20,7.625438596491228,95.0,2.7419765515789476
14010,17014,21,7.994148936170214,94.0,2.8285006531914894
14010,17014,22,6.820512820512821,52.0,2.670885423076923
14010,17015,16,10.370202020202019,33.0,3.1045631636363638
14010,17015,18,10.481007751937984,43.0,3.193604237209302
14010,17015,19,9.995528455284553,41.0,3.288156385365854
14010,17015,20,9.445833333333333,52.0,3.3000754653846154
14010,17015,21,8.842460317460318,42.0,3.2750069
14010,17015,22,7.988383838383839,33.0,3.2937825333333333
14010,17016,18,12.485526315789475,38.0,3.6968233842105263
14010,17016,19,13.228787878787879,33.0,3.883386187878788
14010,17016,20,10.939247311827955,31.0,3.7149796903225805
14010,17016,22,9.292276422764226,41.0,3.5903982878048777
14010,17016,23,9.191666666666668,32.0,3.663260175
14010,18008,12,16.201960784313727,34.0,3.0620060176470587
14010,18008,13,13.149444444444443,30.0,3.07062072
14010,18008,15,13.73235294117647,34.0,2.9531389
14010,18008,16,12.889784946236558,31.0,3.100315638709677
14010,18008,17,12.758547008547009,39.0,2.9360138717948714
14010,18008,18,12.621904761904764,35.0,3.0365946742857144
14010,18008,19,11.854471544715446,41.0,2.9878770926829272
14010,18008,20,10.18611111111111,30.0,3.01107514
14010,18008,21,9.887777777777778,30.0,3.190248326666666
14010,18009,13,12.463247863247862,39.0,3.010703753846154
14010,18009,14,13.292460317460316,42.0,3.075755280952381
14010,18009,17,11.561711711711713,37.0,2.9820635243243245
14010,18009,18,11.933597883597885,63.0,3.1287613206349203
14010,18009,19,11.300396825396824,42.0,3.076904809523809
14010,18009,20,9.622522522522521,37.0,2.975539172972973
14010,18009,21,9.574242424242424,33.0,3.172838193939394
14010,18010,11,10.134285714285713,35.0,2.958886542857143
14010,18010,13,10.739523809523812,35.0,2.92578012
14010,18010,14,11.070833333333333,48.0,3.0265650375000006
14010,18010,15,11.677027027027027,37.0,2.9285638432432437
14010,18010,16,10.105855855855856,37.0,2.971624562162162
14010,18010,18,10.181132075471698,53.0,3.021308113207548
14010,18010,19,9.349509803921569,34.0,3.1135995647058827
14010,18010,20,8.855913978494625,31.0,3.097200787096774
14010,18013,9,9.769791666666666,32.0,2.72380795
14010,18013,10,10.255102040816327,49.0,2.680043755102041
14010,18013,11,8.981989247311828,62.0,2.609726509677419
14010,18013,12,10.668164794007492,89.0,2.5919415235955054
14010,18013,13,8.345370370370372,90.0,2.5123585555555557
14010,18013,14,9.548070175438598,95.0,2.511756229473684
14010,18013,15,8.552962962962964,90.0,2.498053311111111
14010,18013,16,7.145128205128204,65.0,2.5199788492307693
14010,18013,17,7.182471264367817,58.0,2.5585731275862065
14010,18013,18,7.043537414965985,98.0,2.4649176938775508
14010,18013,19,7.13,50.0,2.541469728
14010,18013,20,5.417063492063493,42.0,2.417075409523809
14010,18013,21,5.8516260162601625,41.0,2.523523624390244
14010,18013,22,5.769047619047619,35.0,2.5137890800000005
14010,18014,10,10.79108527131783,43.0,2.777795693023256
14010,18014,11,11.525661375661375,63.0,2.7637221365079365
14010,18014,12,10.53203463203463,77.0,2.7883383038961043
14010,18014,13,9.970744680851064,94.0,2.810523982978723
14010,18014,14,11.454545454545457,99.0,2.7680648000000003
14010,18014,15,11.378927203065135,87.0,2.9467570344827587
14010,18014,16,8.522413793103448,87.0,2.789337685057472
14010,18014,17,8.980113636363635,88.0,2.8938859272727275
14010,18014,18,8.499430199430199,117.0,2.847844047863248
14010,18014,19,7.295588235294119,102.0,2.8550007156862747
14010,18014,20,6.7141843971631205,94.0,2.8312399553191487
14010,18014,21,6.351016260162601,82.0,2.7810180243902436
14010,18014,22,6.7945355191256835,61.0,2.896020521311476
14010,18014,23,6.468981481481481,36.0,2.922293216666667
14010,18015,18,10.732432432432432,37.0,3.4122357567567563
14010,18015,19,9.954938271604938,54.0,3.422529733333334
14010,18015,20,9.793939393939393,55.0,3.5662974399999996
14010,18015,21,9.390591397849462,62.0,3.638925396774193
14010,19009,16,13.882857142857143,35.0,3.8270105199999995
14010,19009,17,15.515555555555556,45.0,3.694687008888889
14010,19009,18,12.7502688172043,62.0,3.6861673129032257
14010,19009,19,12.639942528735633,58.0,3.739495720689655
14010,19009,20,10.684074074074074,45.0,3.6503407511111114
14010,19009,21,10.928333333333335,30.0,3.789459253333333
14010,19010,17,12.361250000000002,40.0,3.6342920549999995
14010,19010,18,12.026190476190477,35.0,3.6472242514285713
14010,19010,19,11.017187499999999,32.0,3.64666385625
14010,19010,20,9.440555555555555,30.0,3.5904375400000004
14010,19010,21,8.98125,32.0,3.6647689312500003
14010,19011,12,12.715104166666668,32.0,3.52797503125
14010,19011,14,14.97626262626263,33.0,3.48007583030303
14010,19011,17,12.42991452991453,39.0,3.583463733333333
14010,19011,18,11.134640522875817,51.0,3.5112012117647065
14010,19011,19,10.64151515151515,55.0,3.640912294545455
14010,19011,20,9.673118279569895,31.0,3.589347341935484
14010,19014,8,7.620068027210884,49.0,3.0561038163265306
14010,19014,9,10.5,32.0,3.0974765812499996
14010,19014,10,12.394791666666666,32.0,3.1367042437499997
14010,19014,11,12.32837837837838,37.0,3.1873631135135136
14010,19014,12,11.045,40.0,3.1579274150000005
14010,19014,13,10.171551724137931,58.0,3.147369589655172
14010,19014,14,12.533939393939391,55.0,3.152258149090909
14010,19014,15,11.392349726775958,61.0,3.1785784131147543
14010,19014,16,8.352136752136753,39.0,3.0267971538461538
14010,19014,17,8.32148148148148,45.0,3.1403587866666673
14010,19014,18,8.489772727272728,44.0,3.0866409681818183
14010,19014,19,7.864539007092199,47.0,3.1779328808510643
14010,19014,20,6.883703703703705,45.0,3.18971188
14010,19014,21,6.8841807909604515,59.0,3.187038738983051
14010,19014,22,6.638257575757577,44.0,3.2164854454545453
14010,20010,15,15.7921875,32.0,4.2134532875
14010,20010,18,14.097463768115942,46.0,4.294138947826087
14010,20010,19,13.254954954954954,37.0,4.288238664864864
14010,20010,20,11.582222222222223,30.0,4.365602973333333
14010,20010,21,12.119117647058824,34.0,4.383084823529411
14010,21010,20,13.621505376344084,31.0,4.9090061419354845
14010,21011,19,15.474479166666669,32.0,4.82449956875
14010,22011,19,14.768055555555557,36.0,5.532106249999999
14011,3001,8,29.371666666666663,30.0,12.049128580000001
14011,5004,11,23.082795698924734,31.0,5.939502883870968
14011,5004,12,23.45092592592593,36.0,5.8915255166666665
14011,5005,12,22.103225806451615,31.0,5.956115425806452
14011,5005,14,23.284999999999993,30.0,5.748562480000001
14011,5005,18,26.151219512195116,41.0,5.715904653658536
14011,5005,19,23.758888888888887,30.0,5.626252640000001
14011,5006,18,24.176666666666666,30.0,5.625179746666666
14011,6006,19,20.08333333333334,34.0,4.8389067117647055
14011,6006,20,17.905982905982903,39.0,4.906423743589744
14011,7003,21,20.8234375,32.0,5.874091000000001
14011,7004,20,19.85888888888889,30.0,5.1579347
14011,7004,21,19.029032258064515,31.0,6.017893316129033
14011,7005,18,22.10528455284553,41.0,4.57798351707317
14011,7005,19,19.739115646258504,49.0,4.702885604081633
14011,7005,20,17.386036036036035,37.0,4.589663697297297
14011,7005,21,15.320325203252033,41.0,4.730282034146342
14011,7005,22,16.468817204301075,31.0,4.750667851612904
14011,8003,19,23.159595959595958,33.0,5.595138733333333
14011,8005,18,22.62055555555556,30.0,4.535120119999999
14011,8006,11,19.160476190476192,35.0,3.8969018571428578
14011,8006,12,17.199305555555558,48.0,3.7588147375
14011,8006,13,18.14037037037037,45.0,3.808056071111111
14011,8006,14,17.096190476190475,35.0,3.7699939028571423
14011,8006,15,16.460185185185185,36.0,3.8749330888888887
14011,8006,16,17.728571428571428,35.0,3.811836742857143
14011,8006,17,20.11936936936937,37.0,3.864590783783783
14011,8006,18,19.854861111111113,48.0,3.801730470833333
14011,8006,19,16.243089430894308,41.0,3.806285360975609
14011,8007,10,14.893518518518517,36.0,3.424764927777778
14011,8007,11,15.686507936507937,42.0,3.369651419047619
14011,8007,12,14.589583333333334,40.0,3.4810024200000003
14011,8007,13,16.102604166666666,32.0,3.4238708499999997
14011,8007,14,16.822807017543862,38.0,3.617626915789473
14011,8007,15,15.885555555555554,45.0,3.4865457022222226
14011,8007,16,14.836904761904762,42.0,3.565071276190476
14011,8007,17,17.062606837606836,78.0,3.511456084615385
14011,8007,18,16.405426356589146,86.0,3.5682436186046513
14011,8007,19,13.368357487922705,69.0,3.419264405797102
14011,8007,20,12.60479797979798,66.0,3.439354651515152
14011,8007,21,11.571367521367522,78.0,3.5205344128205125
14011,8007,22,11.891666666666666,42.0,3.525604128571429
14011,8008,17,15.935714285714287,42.0,3.547828347619048
14011,8008,20,13.080645161290322,31.0,3.5618328193548385
14011,8008,21,11.507526881720429,31.0,3.5182248967741936
14011,9006,11,17.715833333333336,40.0,3.78597235
14011,9006,12,18.36712962962963,36.0,3.604474561111111
14011,9006,14,17.59784946236559,31.0,3.6869460258064515
14011,9006,15,17.94512195121951,41.0,3.666940068292683
14011,9006,16,16.245,30.0,3.5786357133333335
14011,9006,18,18.448095238095238,35.0,3.627912171428571
14011,9007,8,14.1953125,32.0,3.2302471312499996
14011,9007,9,17.720454545454547,44.0,3.1440651454545456
14011,9007,10,15.832638888888889,48.0,3.1341896499999997
14011,9007,11,15.502083333333331,32.0,3.05925475625
14011,9007,12,14.322000000000003,50.0,3.037146448
14011,9007,13,15.425,58.0,3.068844896551724
14011,9007,14,16.130555555555553,42.0,3.3596888380952388
14011,9007,15,14.853333333333332,50.0,3.1372473960000007
14011,9007,16,14.776881720430106,31.0,3.084741380645161
14011,9007,17,17.330092592592592,36.0,3.0926150333333333
14011,9007,18,16.152619047619044,70.0,3.068551568571429
14011,9007,19,14.363178294573643,43.0,3.2096976372093025
14011,9007,20,13.07162162162162,37.0,3.144302394594595
14011,9007,21,11.587037037037037,36.0,3.1815757722222227
14011,9008,11,12.56880341880342,39.0,2.718959297435897
14011,9008,12,13.1875,60.0,2.8611382966666667
14011,9008,13,12.525897435897434,65.0,2.8883939138461536
14011,9008,15,13.312820512820512,52.0,2.833366865384616
14011,9008,16,12.127,50.0,2.828897852
14011,9008,17,13.930168776371309,79.0,2.820215564556962
14011,9008,18,13.797959183673468,98.0,2.768229018367347
14011,9008,19,11.819078947368421,76.0,2.8718248789473684
14011,9008,20,10.191791044776119,67.0,2.7870405999999996
14011,9008,21,9.569202898550724,46.0,2.8233421304347828
14011,9008,22,10.891869918699186,41.0,2.981989263414634
14011,9009,15,14.170967741935483,31.0,2.9274413741935486
14011,9009,18,12.532926829268291,41.0,2.967465951219512
14011,9009,19,11.089814814814815,36.0,2.9245284111111114
14011,9009,21,9.982857142857142,35.0,3.008546177142857
14011,9009,22,11.337719298245613,38.0,3.0568989789473684
14011,10006,10,20.03253968253968,42.0,3.520622838095238
14011,10006,11,19.17304964539007,47.0,3.420361119148936
14011,10006,12,20.668992248062015,43.0,3.4402449488372087
14011,10006,13,22.074774774774774,37.0,3.5166253783783783
14011,10006,14,22.035792349726773,61.0,3.661908065573771
14011,10006,15,19.46875,48.0,3.468798258333333
14011,10006,16,21.567073170731707,41.0,3.4518380390243903
14011,10006,17,22.08392857142857,56.0,3.511522403571429
14011,10006,18,20.472916666666666,48.0,3.3843079083333336
14011,10006,19,16.6,45.0,3.487618595555555
14011,10006,20,14.993333333333334,45.0,3.4582928444444443
14011,10006,21,13.956578947368422,38.0,3.549018210526316
14011,10006,22,13.34047619047619,35.0,3.4003055142857144
14011,10007,9,17.78851851851852,45.0,2.9150511866666666
14011,10007,10,15.131666666666666,30.0,2.9118325066666673
14011,10007,11,16.01203703703704,36.0,2.8391439833333334
14011,10007,12,17.060062893081763,53.0,2.8457989584905663
14011,10007,13,17.26814814814815,45.0,2.924349595555556
14011,10007,14,16.743333333333332,45.0,2.971199271111111
14011,10007,15,15.680065359477123,51.0,2.856105164705882
14011,10007,16,15.281944444444447,36.0,2.8230505833333335
14011,10007,17,17.457716049382714,54.0,2.930190903703704
14011,10007,18,17.81423611111111,48.0,2.9474391541666662
14011,10007,19,14.613008130081301,41.0,2.937241760975609
14011,10008,8,12.034057971014494,46.0,2.4433979478260865
14011,10008,9,14.77251461988304,57.0,2.459466796491228
14011,10008,10,12.973076923076922,65.0,2.4674896061538463
14011,10008,11,13.803381642512077,69.0,2.5537193710144925
14011,10008,12,13.051602564102563,104.0,2.461052246153846
14011,10008,13,13.424603174603174,105.0,2.454166864761905
14011,10008,14,12.781434599156118,79.0,2.3885457594936708
14011,10008,15,12.165674603174603,84.0,2.3618980380952377
14011,10008,16,11.419956140350877,76.0,2.3278256078947366
14011,10008,17,13.480263157894736,76.0,2.4002459078947367
14011,10008,18,13.576190476190476,70.0,2.3636606485714284
14011,10008,19,10.812708333333333,80.0,2.3120180775
14011,10008,20,9.212051282051283,65.0,2.3476556738461536
14011,10008,21,8.208333333333332,58.0,2.4009687965517235
14011,10008,22,8.296969696969699,44.0,2.3408581818181813
14011,10008,23,8.04190476190476,35.0,2.36894848
14011,10009,9,14.065591397849463,31.0,2.2349060322580647
14011,10009,12,10.937142857142858,35.0,2.2999767657142853
14011,10009,13,10.640952380952381,35.0,2.2291658057142856
14011,10009,14,12.329559748427672,53.0,2.250343158490566
14011,10009,15,12.23550724637681,46.0,2.3912693260869564
14011,10009,16,9.724786324786326,39.0,2.1841632358974357
14011,10009,17,11.996739130434783,46.0,2.1911513956521738
14011,10009,18,12.46021505376344,62.0,2.307585903225806
14011,10009,19,9.799346405228757,51.0,2.2726405254901962
14011,10009,20,9.68654970760234,57.0,2.3617770350877194
14011,10009,21,8.870238095238095,56.0,2.266582960714286
14011,10009,22,9.695652173913043,46.0,2.2971579217391307
14011,10010,8,12.300462962962964,36.0,2.6379764833333335
14011,10010,17,12.774666666666665,50.0,2.620971124
14011,10010,18,11.282170542635662,43.0,2.4723953581395346
14011,10010,19,10.91304347826087,46.0,2.450744934782609
14011,10010,20,10.08888888888889,39.0,2.3937900871794873
14011,10010,21,8.938709677419356,31.0,2.4295842580645166
14011,10010,22,9.571666666666665,30.0,2.4944770000000003
14011,11006,0,9.884444444444444,30.0,3.3366982666666662
14011,11006,7,12.03010752688172,31.0,3.414396509677419
14011,11006,8,18.914930555555557,48.0,3.283388879166667
14011,11006,9,19.390104166666664,64.0,3.2304985906250003
14011,11006,10,19.795897435897437,65.0,3.321925350769231
14011,11006,11,20.074899598393575,83.0,3.3255169084337353
14011,11006,12,20.964313725490197,85.0,3.3339844776470593
14011,11006,13,19.818253968253966,63.0,3.326991136507936
14011,11006,14,20.65949074074074,72.0,3.3132287249999997
14011,11006,15,19.337285223367697,97.0,3.3318315340206186
14011,11006,16,19.180673758865247,94.0,3.2217617148936166
14011,11006,17,19.846803652968035,73.0,3.3039970657534248
14011,11006,18,19.674561403508772,95.0,3.2606922442105266
14011,11006,19,15.846527777777778,96.0,3.2860711125
14011,11006,20,13.489120370370369,72.0,3.2973588444444446
14011,11006,21,13.246130952380952,56.0,3.342254321428572
14011,11006,22,12.598113207547168,53.0,3.3040053849056608
14011,11006,23,11.507843137254902,34.0,3.248026788235294
14011,11007,7,10.958602150537635,31.0,2.6102456516129027
14011,11007,8,18.312244897959186,49.0,2.8485318000000004
14011,11007,9,19.21203703703704,36.0,2.7233609111111114
14011,11007,10,16.974747474747474,33.0,2.8046407090909096
14011,11007,14,17.730208333333334,32.0,2.8424967750000003
14011,11007,15,15.605555555555556,30.0,2.7020818600000003
14011,11007,17,20.084848484848482,33.0,2.7924487393939397
14011,11007,18,17.7765625,32.0,2.80477786875
14011,11007,19,14.125714285714285,35.0,2.8908344514285718
14011,11008,8,11.746212121212123,44.0,2.2545390363636364
14011,11008,9,14.405833333333334,60.0,2.237519046666667
14011,11008,10,12.529251700680271,49.0,2.215962648979592
14011,11008,11,13.023737373737372,66.0,2.2618542181818175
14011,11008,12,15.459166666666667,80.0,2.1732125025
14011,11008,13,13.890512820512818,65.0,2.112692033846154
14011,11008,14,14.242156862745096,68.0,2.214025838235294
14011,11008,15,13.231451612903227,62.0,2.174685567741935
14011,11008,16,12.154054054054054,37.0,2.2526410432432433
14011,11008,17,14.568402777777779,48.0,2.174285395833333
14011,11008,18,14.239912280701754,38.0,2.2162305842105265
14011,11008,19,10.629032258064516,31.0,2.1861066903225805
14011,11008,20,10.03170731707317,41.0,2.6090934097560976
14011,11009,6,5.1000000000000005,49.0,1.736116579591837
14011,11009,7,7.997126436781608,87.0,1.9608050574712645
14011,11009,8,10.380952380952381,126.0,1.8258345476190476
14011,11009,9,11.73062678062678,117.0,1.815940741880342
14011,11009,10,9.551881720430107,124.0,1.7090152516129031
14011,11009,11,9.343256262042388,173.0,1.7378081236994218
14011,11009,12,9.66864801864802,143.0,1.7724122839160839
14011,11009,13,9.82434988179669,141.0,1.870600940425532
14011,11009,14,10.005875299760193,139.0,1.7570750964028776
14011,11009,15,9.356561679790026,127.0,1.7184456488188973
14011,11009,16,8.785026041666669,128.0,1.7198563953125001
14011,11009,17,9.348148148148148,90.0,1.720742091111111
14011,11009,18,10.514716312056736,94.0,1.8050288957446807
14011,11009,19,7.452997601918465,139.0,1.6917752575539569
14011,11009,20,6.845386904761904,112.0,1.7083431482142857
14011,11009,21,6.718707482993197,98.0,1.7302047183673468
14011,11009,22,8.42121212121212,44.0,1.9831457909090906
14011,11010,7,6.3842592592592595,54.0,1.569702551851852
14011,11010,8,8.982971014492755,92.0,1.667766039130435
14011,11010,9,10.65470588235294,85.0,1.6718202588235296
14011,11010,10,9.975238095238094,70.0,1.7360180485714285
14011,11010,11,8.80871794871795,65.0,1.6838648215384613
14011,11010,12,9.410353535353536,66.0,1.806118390909091
14011,11010,13,9.472633744855967,81.0,1.7831884567901235
14011,11010,14,9.400886524822695,94.0,1.6290287340425529
14011,11010,15,9.27373188405797,92.0,1.701177336956522
14011,11010,16,8.487242798353908,81.0,1.6868267407407405
14011,11010,17,10.1775,100.0,1.7475823060000002
14011,11010,18,9.279248366013071,102.0,1.7005359333333336
14011,11010,19,8.00900900900901,74.0,1.7441765945945944
14011,11010,20,7.508496732026144,51.0,1.772167341176471
14011,11010,21,6.821890547263681,67.0,1.8437752
14011,11010,22,8.075416666666667,40.0,1.8237845550000003
14011,11011,9,11.489473684210527,38.0,2.0108279789473684
14011,11011,10,8.45,37.0,1.7350425027027025
14011,11011,12,9.552857142857142,35.0,1.8861464799999996
14011,11011,13,9.260465116279068,43.0,1.809571837209302
14011,11011,14,9.675757575757576,44.0,1.9410834954545455
14011,11011,15,8.504166666666666,32.0,1.76775940625
14011,11011,17,9.83452380952381,42.0,1.858404523809524
14011,11011,18,9.498863636363636,44.0,1.9088966954545454
14011,11011,19,8.488888888888889,42.0,1.9105164857142856
14011,11011,20,7.79119496855346,53.0,1.8738183283018868
14011,11011,21,7.951754385964911,38.0,1.9600067157894734
14011,12006,8,18.212,50.0,3.082207968
14011,12006,9,20.511616161616164,33.0,3.1679614060606056
14011,12006,13,20.736036036036037,37.0,3.067750005405405
14011,12006,14,21.617129629629627,36.0,3.0930620722222226
14011,12006,16,19.773423423423424,37.0,3.1012416756756753
14011,12006,17,21.503252032520322,41.0,3.1189794243902433
14011,12006,18,21.092916666666667,40.0,3.038836255
14011,12006,19,17.49418604651163,43.0,3.1135115023255815
14011,12006,20,14.290643274853801,57.0,2.9753026175438593
14011,12006,21,13.297777777777778,30.0,2.961722046666666
14011,12006,22,14.802020202020202,33.0,3.0684749333333334
14011,12006,23,11.521875000000001,32.0,3.0909386375
14011,12007,7,11.353225806451615,31.0,2.747299122580645
14011,12007,8,19.9125,40.0,2.7399013499999993
14011,12007,9,21.5337962962963,36.0,2.7479480499999998
14011,12007,10,16.39427083333333,32.0,2.57846443125
14011,12007,12,18.12657657657658,37.0,2.438367578378378
14011,12007,13,19.255284552845524,41.0,2.6098784536585367
14011,12007,14,16.821052631578947,38.0,2.4250212736842105
14011,12007,17,19.531944444444445,48.0,2.6195361291666663
14011,12007,18,18.89423076923077,52.0,2.3802757576923077
14011,12007,19,17.311858974358977,52.0,2.4585763384615382
14011,12007,20,11.954545454545455,33.0,2.4413200121212126
14011,12008,6,6.387373737373737,33.0,2.080925387878788
14011,12008,7,10.010784313725491,68.0,2.1238554647058825
14011,12008,8,11.88537037037037,90.0,1.9440827199999997
14011,12008,9,13.638377192982455,76.0,1.9722885210526317
14011,12008,10,13.057758620689658,58.0,2.001963465517241
14011,12008,11,13.35136612021858,61.0,1.8974382426229506
14011,12008,12,14.95911111111111,75.0,1.978629885333333
14011,12008,13,15.089622641509436,53.0,1.9387992264150944
14011,12008,14,15.013953488372094,43.0,1.9611492093023257
14011,12008,15,13.071180555555555,48.0,1.9791529208333332
14011,12008,16,12.43301282051282,52.0,1.9148051115384612
14011,12008,17,17.155797101449277,46.0,2.002578730434783
14011,12008,18,16.398701298701297,77.0,2.016064109090909
14011,12008,19,11.952941176470588,68.0,1.9451713911764708
14011,12008,22,9.290952380952383,35.0,2.0990391714285717
14011,12009,6,4.992372881355933,59.0,1.5534222542372882
14011,12009,7,5.934691358024692,135.0,1.4716520222222222
14011,12009,8,8.323931623931625,195.0,1.4463427435897436
14011,12009,9,10.24047619047619,168.0,1.4715881595238094
14011,12009,10,9.056204379562043,137.0,1.511604899270073
14011,12009,11,10.056392694063927,146.0,1.4669244328767121
14011,12009,12,9.368530701754386,152.0,1.3694212868421054
14011,12009,13,9.190814393939394,176.0,1.40414915
14011,12009,14,9.280715532286214,191.0,1.3844536931937175
14011,12009,15,8.351149425287355,174.0,1.38967433908046
14011,12009,16,7.97451550387597,172.0,1.3565239139534884
14011,12009,17,9.280851063829788,141.0,1.3539000765957445
14011,12009,18,9.204846335697399,141.0,1.43094294893617
14011,12009,19,6.801851851851852,117.0,1.339741162393162
14011,12009,20,6.000555555555556,120.0,1.3700847866666666
14011,12009,21,5.256904761904762,70.0,1.350925977142857
14011,12009,22,6.9223404255319165,47.0,1.561744625531915
14011,12009,23,5.150416666666667,40.0,1.539736045
14011,12010,0,4.322222222222223,45.0,1.2492054711111111
14011,12010,6,3.1541666666666663,64.0,1.14715766875
14011,12010,7,5.345336391437309,218.0,1.3741401266055047
14011,12010,8,6.289802631578947,304.0,1.1946173171052632
14011,12010,9,7.421070460704606,246.0,1.1856125536585365
14011,12010,10,6.407312925170068,196.0,1.1413176530612246
14011,12010,11,6.854674796747968,164.0,1.1481267073170731
14011,12010,12,6.843019197207678,191.0,1.1471813664921466
14011,12010,13,6.696203703703703,180.0,1.1278791166666666
14011,12010,14,6.58469387755102,196.0,1.1430419459183674
14011,12010,15,5.958952380952381,175.0,1.104926862857143
14011,12010,16,5.899159663865547,119.0,1.1274846705882353
14011,12010,17,6.844526143790849,204.0,1.1189646352941176
14011,12010,18,6.294280078895464,169.0,1.13682253964497
14011,12010,19,5.64297619047619,140.0,1.1501033357142856
14011,12010,20,5.094598765432099,108.0,1.1564896055555556
14011,12010,21,5.0545045045045045,111.0,1.2368720306306304
14011,12010,22,5.184323432343234,101.0,1.2363236693069308
14011,12010,23,4.855555555555556,63.0,1.272655853968254
14011,12011,8,6.153273809523809,56.0,1.2078671464285713
14011,12011,9,7.105555555555555,72.0,1.3049065166666667
14011,12011,10,5.9252688172043015,62.0,1.2051880032258064
14011,12011,11,6.968421052631578,57.0,1.296224550877193
14011,12011,12,6.701767676767678,66.0,1.2740608333333334
14011,12011,13,6.876801801801801,74.0,1.2750757324324322
14011,12011,14,6.573750000000001,80.0,1.2190750499999998
14011,12011,15,7.4654589371980675,69.0,1.3336530608695651
14011,12011,16,7.278571428571428,63.0,1.387608711111111
14011,12011,17,6.930952380952381,84.0,1.2740608333333332
14011,12011,18,7.1245,100.0,1.300668588
14011,12011,19,6.699319727891156,98.0,1.3948708122448978
14011,12011,20,6.124261603375527,79.0,1.3318816354430378
14011,12011,21,5.972955974842767,53.0,1.318140554716981
14011,12011,22,5.618027210884354,49.0,1.2736776571428572
14011,12012,9,7.7712962962962955,36.0,1.448406
14011,12012,10,7.548666666666667,50.0,1.4580620399999997
